"","Genotype","Treatment","Roottype","Type","Filename","Root area","Metaxylem number","Total Metaxylem area","Cortical cell size","Cortical file number","Stele area","Cortex area","Aerenchyma area","Aerenchyma percent","RXA","TSA","TCA","AA","aerenchyma","radius","r_stele","MXA","nX","X_size","CF","OneC","OC","ratio","nPX","PXA_1","k_protxyl_s","kx_unM","LMXA","LMXA_1","k_Mxyl_s","kx_M","m_CF","m_OC","m_aerenchyma","id","model_RXA","model_TSA","model_XVA","model_AA","Kx","Kr1","Kr2","Kr3","kr1_new","kr2_new","kr3_new"
"21","BS","sheltered","CR4","Landrace","BS-DS-CR4-1.tif",3.82510164276236,12,0.237588827305165,0.00178976302367907,NA,1.44288335211662,2.38221829064574,0.307831857944372,12.9220676019966,3.82510164276236,1.44288335211662,2.38221829064574,0.307831857944372,0.129220676019966,1.10343448765621,0.677704976806816,0.237588827305165,12,0.158773289712142,8.14285714285714,0.05228257150782,0.0477367474536438,4.37747358922635,52.5296830707162,315.266996473202,0.170844462072117,0.179488108940706,0.237588827305165,19799.0689420971,673.803748821579,161.89238782612,8.14285714285714,0.0525560395837794,0.0979241578370994,21,3.97483431641411,1.50784213183124,0.203387960621298,0.322683458213942,118.735157453182,7.21254377563855e-05,3.66983911951337e-05,3.37586012647585e-05,0.00010403082439428,5.2932280326237e-05,4.86920458192948e-05
"22","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-15.tif",3.86062200093402,6,0.124566839809494,0.00476868828137305,8,1.11896978522176,2.74165221571225,0.126740783946438,4.62278852219453,3.86062200093402,1.11896978522176,2.74165221571225,0.126740783946438,0.0462278852219453,1.10854596193209,0.596807460557457,0.124566839809494,6,0.162585068199255,8,0.0639673126718293,0.0779210016385783,7.74966070986066,46.497964259164,316.727417694883,0.172430944485187,0.160353757876922,0.124566839809494,20761.139968249,740.877285398226,89.065628005664,8.27272727272727,0.056343910714854,0.0835746175092429,22,3.70508682502181,1.21412327822406,0.108527132914339,0.114162515461138,67.6708363195327,6.69615119565734e-05,3.42177609557309e-05,3.19697691222123e-05,9.61372463638867e-05,4.91267478720475e-05,4.58992857313609e-05
"23","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-17.tif",3.87278961963536,7,0.190425325109835,0.00364517444065675,7,1.16357532601988,2.70921429361549,0.0565426759352478,2.08705070206133,3.87278961963536,1.16357532601988,2.70921429361549,0.0565426759352478,0.0208705070206133,1.11029150363312,0.608586501322248,0.190425325109835,7,0.186109435643537,7,0.0716721431872678,0.0681262082116865,6.76802993408383,47.3762095385868,317.226143895178,0.172974399395899,0.163897427811826,0.190425325109835,27203.6178728335,1272.0296033408,178.248041895524,8.27272727272727,0.056343910714854,0.0835746175092429,23,4.05926821124247,1.19357534328306,0.163094624003967,0.060704956537741,130.984795325333,6.10103080940354e-05,3.18697733432413e-05,3.00738653285264e-05,8.74553401602337e-05,4.56837861606406e-05,4.31094384605553e-05
"24","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-14.tif",3.88098897068509,6,0.172222423125894,0.00182539800626317,7,1.01765685980785,2.86333211087724,0.0666276510005081,2.32692710522131,3.88098897068509,1.01765685980785,2.86333211087724,0.0666276510005081,0.0232692710522131,1.1114662197023,0.569148696932172,0.172222423125894,6,0.191171999176135,7,0.0774739318243038,0.0482096352035046,7.40595447387712,44.4357268432627,317.5617770578,0.173340615473341,0.154050324800328,0.172222423125894,28703.7371876491,1416.18756620766,170.096558269719,8.27272727272727,0.056343910714854,0.0835746175092429,24,4.17495503455966,1.09306412338256,0.148296792080111,0.0707380390799555,126.60965048483,5.57388913184979e-05,2.96196820923076e-05,2.81489988325449e-05,7.98145721259704e-05,4.24135140972966e-05,4.03075885517014e-05
"25","GBL","sheltered","CR5","Landrace","GBL-DS-CR5-2.tif",3.88544974162445,9,0.218205164071681,0.00417024901907141,7,0.76803106104268,3.11741868058177,NA,NA,3.88544974162445,0.76803106104268,3.11741868058177,NA,0.0183335792206348,1.11210479048933,0.494440976888153,0.218205164071681,9,0.175697797292678,7,0.088237687657311,0.0728678664602906,4.31839102630897,38.8655192367807,317.744225854094,0.1735398514892,0.134894328728032,0.218205164071681,24245.0182301868,1010.38971582653,182.005043177503,7,0.0757327290135203,0.0183335792206348,25,4.23735189335248,0.850912874900368,0.188752093124981,0.0613186543078262,136.553835364037,4.73018565638165e-05,2.54242197046219e-05,2.4451549064433e-05,6.76943787486315e-05,3.63849726648918e-05,3.49929694857821e-05
"26","PM","non-sheltered","SR","Modern","PM-WW-SR-9.tif",3.91326279852005,5,0.106291075861989,0.00414686739432228,9,0.71634138389246,3.19692141462759,0.111771738280539,3.49623039744189,3.91326279852005,0.71634138389246,3.19692141462759,0.111771738280539,0.0349623039744189,1.11607805999588,0.477512873518137,0.106291075861989,5,0.16451990824209,9,0.0709516873864165,0.0726633026583845,7.52067196990245,37.6033598495123,318.87944571311,0.174782094751651,0.131447880083957,0.106291075861989,21258.2151723977,776.779014847044,77.8093493647884,9.75,0.0692385323611717,0.0254878349035259,26,4.15478397538182,0.764216053929516,0.0920162034473281,0.120863593589515,58.3437205578089,4.47088881996393e-05,2.40876119946823e-05,2.30401245562871e-05,6.3755760570562e-05,3.43494120496146e-05,3.28556742043615e-05
"27","GBL","non-sheltered","SR","Landrace","GBL-WW-SR-4.tif",3.93868100073179,8,0.0780265007375349,0.00171819083729197,9,1.13559866987338,2.80308233085842,0.138997265029891,4.9587293066531,3.93868100073179,1.13559866987338,2.80308233085842,0.138997265029891,0.049587293066531,1.11969687909594,0.60122565094801,0.0780265007375349,8,0.111437441125243,9,0.0576079142386592,0.0467725188485906,5.85342306683545,46.8273845346836,319.913394027412,0.175917374147931,0.16475501051114,0.0780265007375349,9753.31259219187,163.511451628356,26.3265872710481,8.83333333333333,0.0626694263130119,0.0755513352331297,27,4.21540314557872,1.22608953083678,0.0670865788326228,0.148856635803451,19.3867549886557,6.08494822019546e-05,3.16653789460232e-05,2.96320544969503e-05,8.64921217324707e-05,4.50095171132989e-05,4.21193274287403e-05
"28","W2","non-sheltered","SR","Modern","W2-WW-SR-9.tif",3.94002530816628,6,0.0804535378374473,0.00421624255757242,9,0.512600202412425,3.42742510575386,0.285678320585695,8.33507113273187,3.94002530816628,0.512600202412425,3.42742510575386,0.285678320585695,0.0833507113273187,1.11988794412819,0.403937757690077,0.0804535378374473,6,0.130662814072766,9,0.079550020715346,0.073268593234049,5.35293320222869,32.1175992133721,319.967984036626,0.175977416338167,0.113039442571079,0.0804535378374473,13408.9229729079,309.052085882236,37.1992897484394,8.77777777777778,0.0745880022322561,0.0790245276982294,28,4.21476674599179,0.558784090595139,0.0686316449283016,0.302327599285913,27.0702648026202,3.61172410209476e-05,1.98151935513556e-05,1.91563324831883e-05,5.13286839943622e-05,2.81607282099636e-05,2.72243756368385e-05
"29","W2","non-sheltered","SR","Modern","W2-WW-SR-6.tif",3.9406490416465,6,0.0961621727723807,0.00198017364256249,9,0.578622681100961,3.36202636054554,0.288478296173322,8.58048882539137,3.9406490416465,0.578622681100961,3.36202636054554,0.288478296173322,0.0858048882539137,1.11997658365555,0.429163511688269,0.0961621727723807,6,0.142850435235278,9,0.0767570079963648,0.0502119048349376,5.66640523857955,33.9984314314773,319.993309615872,0.17600527479027,0.119678065330706,0.0961621727723807,16027.0287953968,441.519532858856,53.1020220083935,8.77777777777778,0.0745880022322561,0.0790245276982294,29,4.21668076164989,0.629584408347866,0.0820355682841359,0.301901492720052,38.6780216252924,3.87821440088091e-05,2.12496609248855e-05,2.04722370890035e-05,5.51115979814271e-05,3.01969579058838e-05,2.90921951084847e-05
"30","BS","sheltered","SR","Landrace","BS-DS-SR-5.tif",3.9444637567212,8,0.155747881136281,0.00179632680289323,9,1.10152088217368,2.84294287454752,0.155612538688122,5.47364282558401,3.9444637567212,1.10152088217368,2.84294287454752,0.155612538688122,0.0547364282558401,1.12051854489697,0.592135952829899,0.155747881136281,8,0.157442196246521,9,0.0587091768963407,0.0478242022485619,5.76870708037466,46.1496566429973,320.148155684847,0.176175655346334,0.162608920061767,0.155747881136281,19468.4851420351,651.490679983528,104.401117717426,8.125,0.0498733406134783,0.0560689678901301,30,4.0920373370303,1.12111328732308,0.134083716221888,0.16368939717094,77.5688150559966,5.85129771210764e-05,3.06440080745465e-05,2.87521964556223e-05,8.31099992610886e-05,4.35257888717986e-05,4.08387189261767e-05
"31","BS","sheltered","SR","Landrace","BS-DS-SR-1.tif",4.09063446703544,7,0.150739751173354,0.0029417145275795,6,1.32533504002001,2.76529942701543,0.286179437359124,10.3489493601781,4.09063446703544,1.32533504002001,2.76529942701543,0.286179437359124,0.103489493601781,1.1410913160749,0.649513083581969,0.150739751173354,7,0.165584597350225,6,0.0819297054154881,0.0612005495550174,7.20395650169595,50.4276955118716,326.026090307114,0.182704228625318,0.184267064196978,0.150739751173354,21534.250167622,797.082721930856,111.775848134517,8.125,0.0498733406134783,0.0560689678901301,31,3.84521371554384,1.43247400377363,0.128435342252732,0.247711810335363,81.2167734401591,7.10810083219903e-05,3.71630356897844e-05,3.49530221158417e-05,9.9141003660555e-05,5.18335451949184e-05,4.87511049060636e-05
"32","W2","sheltered","SR","Modern","W2-DS-SR-2.tif",4.10463863402576,6,0.0764987384483684,0.0022968916528122,10,0.874264063594416,3.23037457043134,0.120325781651102,3.72482444458554,4.10463863402576,0.874264063594416,3.23037457043134,0.120325781651102,0.0372482444458554,1.14304289351814,0.52752904619302,0.0764987384483684,6,0.127410896260102,10,0.0615513847325124,0.0540785843225634,6.88876094735859,41.3325656841515,326.583683862327,0.183329711187528,0.151549746590301,0.0764987384483684,12749.7897413947,279.415138886876,33.6813664130154,9,0.052021637493815,0.0294707033247465,32,3.93821938841333,0.949472878119922,0.0655163159588127,0.113803250440108,24.6733009434909,5.57474939358874e-05,2.91968666291181e-05,2.75564529749054e-05,7.76216647266274e-05,4.06531169842332e-05,3.83690387290434e-05
"33","BS","non-sheltered","CR5","Landrace","BS-WW-CR5-7.tif",4.1194307570947,12,0.265204753763353,0.00146382319947902,8,1.38565036757638,2.73378038951833,NA,NA,4.1194307570947,1.38565036757638,2.73378038951833,NA,0.139974159981116,1.1451006660695,0.664128158410532,0.265204753763353,12,0.167747126141119,8,0.0601215634573715,0.0431717220420663,4.29311629092411,51.5173954910893,327.171618877001,0.183990387045227,0.189574110719351,0.265204753763353,22100.3961469461,839.545047378033,201.680385481447,7.375,0.0541338319466108,0.139974159981116,33,3.88554439639433,1.43309639760631,0.227298750765274,0.345861864527166,148.463367946495,7.15851653053738e-05,3.70365777555819e-05,3.43364348887007e-05,9.94945968331937e-05,5.14762989811274e-05,4.77234316826258e-05
"34","GBL","sheltered","SR","Landrace","GBL-DS-SR-2.tif",4.11985696848769,7,0.0511649345923825,0.00372410925347411,9,0.944648609540798,3.17520835894689,NA,NA,4.11985696848769,0.944648609540798,3.17520835894689,NA,NA,1.14515990269168,0.548352980648968,0.0511649345923825,7,0.0964699938743423,9,0.0663118802269677,0.0688598807030435,6.12645689102672,42.8851982371871,327.188543626194,0.18400942336451,0.15782561196995,0.0511649345923825,7309.27637034035,91.8317062473484,13.0142644865987,9,0.066126140507219,NA,34,4.4372692416557,1.03708403663529,0.0437603994965583,0,9.45075368986789,5.38395072751864e-05,2.8525645621352e-05,2.70469230157772e-05,7.48264386164509e-05,3.96450966791159e-05,3.75899599983276e-05
"35","BS","sheltered","CR5","Landrace","BS-DS-CR5-6.tif",4.14206122094197,14,0.285441131585368,0.00134258123193894,6,1.69460797855503,2.44745324238694,0.261666475192218,10.6913779050186,4.14206122094197,1.69460797855503,2.44745324238694,0.261666475192218,0.106913779050186,1.14824171488599,0.734445690830843,0.285441131585368,14,0.161119950087869,6,0.068966004009192,0.0413452236240647,4.05430505059626,56.7602707083476,328.069061395999,0.185001154806064,0.210014312562982,0.285441131585368,20388.6522560977,714.530751739378,200.278624799589,7.8,0.0486998152602423,0.107105637260228,35,3.84774075045188,1.74047127777791,0.245931793684202,0.230558022113589,148.899072949107,8.51848902978071e-05,4.27387563492396e-05,3.94373420761061e-05,0.000118072668775868,5.92391327226512e-05,5.4663124083081e-05
"36","BS","sheltered","CR4","Landrace","BS-DS-CR4-2.tif",4.14439032325592,12,0.26953404458267,0.00155655384049088,8,2.05922368877212,2.08516663448381,0.304198761337011,14.5887027111537,4.14439032325592,2.05922368877212,2.08516663448381,0.304198761337011,0.145887027111537,1.14856450062537,0.809611794627536,0.26953404458267,12,0.169110763558253,8,0.0423690882497288,0.0445181525135801,5.19705461728575,62.3646554074291,328.161285892962,0.185105181906283,0.230880417674296,0.26953404458267,22461.1703818892,867.178799096688,208.353792200879,8.14285714285714,0.0525560395837794,0.0979241578370994,36,4.04059256122722,2.14491697097008,0.23149092756344,0.275112022648247,153.78824967228,0.000103182818611789,4.85510247959585e-05,4.32762322009215e-05,0.000142978958650378,6.72764619161286e-05,5.99672571232975e-05
"37","BS","non-sheltered","CR5","Landrace","BS-WW-CR5-4.tif",4.16944788438382,10,0.226371884335589,0.00363889188297043,9,1.36341365875985,2.80603422562397,NA,NA,4.16944788438382,1.36341365875985,2.80603422562397,NA,0.139974159981116,1.15203145856676,0.658777691289916,0.226371884335589,10,0.169772092804526,9,0.0548059741418717,0.0680674742032768,5.11184646625761,51.1184646625761,329.151845304789,0.186224353617663,0.190390060794312,0.226371884335589,22637.1884335589,880.823431322605,176.355076325315,7.375,0.0541338319466108,0.139974159981116,37,4.39945397176125,1.43628793207878,0.193192838287852,0.4136183900924,128.716093807889,6.42808773435899e-05,3.40057660179882e-05,3.16280901953319e-05,8.88050347882343e-05,4.69794962207239e-05,4.36946999815949e-05
"38","BS","sheltered","CR4","Landrace","BS-DS-CR4-7.tif",4.17669585387837,12,0.151917094541637,0.0021205733369273,9,1.19033859444548,2.98635725943289,NA,NA,4.17669585387837,1.19033859444548,2.98635725943289,NA,0.0979241578370994,1.1530323420756,0.615545727398148,0.151917094541637,12,0.126960247154927,9,0.0597207349641609,0.051961503347063,3.99125745290049,47.8950894348059,329.437812021599,0.186548077158907,0.178694736788338,0.151917094541637,12659.7578784698,275.482925685815,66.2945969013839,8.14285714285714,0.0525560395837794,0.0979241578370994,38,4.35915275568633,1.22712783384396,0.13054275730384,0.30324872692927,48.9122907806725,5.88210306639275e-05,3.1315648114727e-05,2.93994543815297e-05,8.11916322405311e-05,4.32255021104901e-05,4.05805485091792e-05
"39","PM","non-sheltered","CR4","Modern","PM-WW-CR4-2.tif",4.22163129360502,10,0.237396116985688,0.00214161775847425,9,1.33268458858772,2.8889467050173,0.0183951615579591,0.636742849081011,4.22163129360502,1.33268458858772,2.8889467050173,0.0183951615579591,0.00636742849081011,1.15921826097476,0.651311507431159,0.237396116985688,10,0.173856873293164,9,0.0564340837270666,0.0522186979902457,5.05617859940672,50.5617859940672,331.205217421359,0.188555075075576,0.190673627081331,0.237396116985688,23739.6116985688,968.704036137912,193.931480854664,7,0.051114168343099,0.0205203812219914,39,4.47446861524831,1.4142945490504,0.203648400866519,0.0191507437264426,142.919722670802,6.69723877945941e-05,3.46486747078281e-05,3.23057619190414e-05,9.19497813915913e-05,4.75709194461529e-05,4.43542158785687e-05
"40","BS","sheltered","CR4","Landrace","BS-DS-CR4-6.tif",4.25144314214255,12,0.314401854074431,0.00358961944472543,8,1.25321240887497,2.99823073326759,0.0426158056070313,1.42136511156988,4.25144314214255,1.25321240887497,2.99823073326759,0.0426158056070313,0.0142136511156988,1.16330408006344,0.631593143750868,0.314401854074431,12,0.182644662652562,8,0.0664638670390719,0.0676050695404915,4.09096539983873,49.0915847980647,332.372594303841,0.189886592431829,0.186436675087654,0.314401854074431,26200.1545062026,1179.91736292366,283.366603776765,8.14285714285714,0.0525560395837794,0.0979241578370994,40,3.99827403844405,1.3089708589679,0.272455778823007,0.0397665851096687,213.30580573042,7.01319393613596e-05,3.59443801231419e-05,3.36613293952147e-05,9.59495028795284e-05,4.91765297742282e-05,4.60530230754521e-05
"41","GBL","sheltered","CR5","Landrace","GBL-DS-CR5-3.tif",4.26807146194323,9,0.180398509814303,0.00500311052968572,7,0.802436142445265,3.46563531949797,0.0482391937353816,1.39192930842965,4.26807146194323,0.802436142445265,3.46563531949797,0.0482391937353816,0.0139192930842965,1.16557682770182,0.505394259139845,0.180398509814303,9,0.159753461623725,7,0.0943117955088535,0.0798132706576842,4.40913288460742,39.6821959614668,333.021950771948,0.190629280239063,0.151291769088798,0.180398509814303,20044.2788682559,690.597114938602,124.458772458037,7,0.0757327290135203,0.0183335792206348,41,4.6484694300486,0.887980780823852,0.153819450146034,0.053614497565041,90.6255586119618,4.71661857073102e-05,2.5717358898679e-05,2.48248948226245e-05,6.44035761839039e-05,3.51160446460094e-05,3.38974199628465e-05
"42","PM","non-sheltered","CR5","Modern","PM-WW-CR5-7.tif",4.26849819519963,8,0.199247942493297,0.00468005099049154,7,1.24796461551542,3.02053357968421,0.291984039984677,9.66663777382021,4.26849819519963,1.24796461551542,3.02053357968421,0.291984039984677,0.0966663777382021,1.16563509499745,0.630269366799713,0.199247942493297,8,0.17807665469875,7,0.0764808183139621,0.0771934323143543,6.12411049857332,48.9928839885866,333.038598570699,0.190648339866871,0.186808239954284,0.199247942493297,24905.9928116622,1066.23173345504,170.783885592761,7.42857142857143,0.0794338895827557,0.0733529394942705,42,4.52233587076741,1.30575769202878,0.170743405140767,0.304768097739252,125.719999525679,5.82000379424682e-05,3.16868347275177e-05,3.00506507265804e-05,7.94658960289794e-05,4.32649668791194e-05,4.10309334953046e-05
"43","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-4.tif",4.27082627838476,12,0.125107086971891,0.00242643080877593,9,1.23222160651706,3.0386046718677,0.19037109823008,6.2650827859442,4.27082627838476,1.23222160651706,3.0386046718677,0.19037109823008,0.062650827859442,1.16595292640115,0.626281341989089,0.125107086971891,12,0.115214036492678,9,0.0599635093791175,0.055582620110042,4.05796140489221,48.6955368587065,333.129407543185,0.190752321448687,0.185775733999768,0.125107086971891,10425.5905809909,186.829399962636,45.0248317250325,8.27272727272727,0.056343910714854,0.0835746175092429,43,4.5385604528803,1.31396312316394,0.106859484306385,0.20467492167093,32.8178399221057,6.13194409452974e-05,3.23947109748802e-05,3.03834052530267e-05,8.37022825972817e-05,4.42194385805899e-05,4.14739654105019e-05
"44","GBL","sheltered","CR5","Landrace","GBL-DS-CR5-1.tif",4.31700637966642,9,0.181832213592267,0.00340870095485418,8,0.903191685219111,3.41381469444731,NA,NA,4.31700637966642,0.903191685219111,3.41381469444731,NA,0.0183335792206348,1.17223965526095,0.536185455345668,0.181832213592267,9,0.16038701972015,8,0.0795067749894106,0.0658793810831344,4.66422083895256,41.977987550573,334.925615788844,0.192814910968845,0.161879638644301,0.181832213592267,20203.5792880297,701.61767285104,126.453060751832,7,0.0757327290135203,0.0183335792206348,44,4.02200583039919,0.96391541808683,0.155202277381909,0.0572572033720775,92.2828114408504,5.64305035842342e-05,2.98875169031435e-05,2.84976166074027e-05,7.66156779143978e-05,4.05782728005304e-05,3.86912055828394e-05
"45","GBL","sheltered","CR5","Landrace","GBL-DS-CR5-3.tif",4.32435285094318,9,0.170812063309049,0.00603964674220855,7,0.824181430958692,3.50017141998449,0.0451213894741767,1.28911941902482,4.32435285094318,0.824181430958692,3.50017141998449,0.0451213894741767,0.0128911941902482,1.17323666146361,0.512196346612561,0.170812063309049,9,0.155450840290387,7,0.0944343306930068,0.087692172218567,4.4654844003814,40.1893596034326,335.210474703888,0.193143033996839,0.155245896963939,0.170812063309049,18979.1181454499,619.150097611697,111.602263467069,7,0.0757327290135203,0.0183335792206348,45,4.72097128764364,0.914813732939174,0.147011385792407,0.0447671340017671,82.834695049807,4.79111906504141e-05,2.60941460266005e-05,2.51834455958294e-05,6.49937312044022e-05,3.53979078757592e-05,3.41625009029467e-05
"46","PM","non-sheltered","CR5","Modern","PM-WW-CR5-2.tif",4.52986553418566,8,0.185505555955919,0.00367632897799529,7,0.948682465615785,3.58118306856988,NA,NA,4.52986553418566,0.948682465615785,3.58118306856988,NA,0.0733529394942705,1.20079181485156,0.549522526976573,0.185505555955919,8,0.171825860106663,7,0.0930384696964274,0.0684167189672189,5.37154995142166,42.9723996113733,343.083375671876,0.202322059052028,0.173885287435592,0.185505555955919,23188.1944944898,924.225093861033,148.049900305201,7.42857142857143,0.0794338895827557,0.0733529394942705,46,4.97089040843041,1.06387848272074,0.159755345298175,0.285559918582792,109.984202503633,4.85651212909566e-05,2.71918951529708e-05,2.61978222295866e-05,6.43690190065849e-05,3.60405898183677e-05,3.47230290422729e-05
"47","PM","non-sheltered","SR","Modern","PM-WW-SR-8.tif",4.53452291116854,8,0.0905553717533075,0.00420209048680176,10,0.703091098906363,3.83143181226218,0.131605792621812,3.4348984679988,4.53452291116854,0.703091098906363,3.83143181226218,0.131605792621812,0.034348984679988,1.20140895275166,0.473075942814387,0.0905553717533075,8,0.120051384990191,10,0.0728333009937277,0.0731455246638605,4.65906778703008,37.2725422962407,343.25970078619,0.202530076286501,0.150976216692989,0.0905553717533075,11319.4214691634,220.238047778347,35.3890638612286,9.75,0.0692385323611717,0.0254878349035259,47,4.27515926805278,0.761170566802989,0.0775865239132003,0.116410602647639,25.925559952942,4.71529534441602e-05,2.54417071266455e-05,2.43779360546639e-05,6.24652047484063e-05,3.37035398365215e-05,3.22943242314915e-05
"48","BS","sheltered","CR5","Landrace","BS-DS-CR5-9.tif",4.59329633612983,14,0.304037593104184,NA,NA,1.92334120758521,2.66995512854462,0.568725778110886,21.3009489197257,4.59329633612983,1.92334120758521,2.66995512854462,0.568725778110886,0.213009489197257,1.20916981188,0.782443941045646,0.304037593104184,14,0.166285616297971,7.8,0.054708444978763,0.0486998152602423,4.30993001745452,60.3390202443633,345.477089108571,0.205155134418131,0.247577196177814,0.304037593104184,21716.9709360132,810.666800141111,227.234281235689,7.8,0.0486998152602423,0.107105637260228,48,4.4134231005104,1.95147809801766,0.260732116884942,0.516492063348418,167.117299581076,8.2196970027708e-05,4.26295228782e-05,3.90760793984513e-05,0.000108190379536075,5.61103926103301e-05,5.14332323864873e-05
"49","BS","non-sheltered","CR3","Landrace","BS-WW-CR3-13.tif",4.59359173507833,14,0.270021879695057,0.0019391880696911,10,1.72924251376584,2.86434922131249,0.648783041265337,22.6502772929362,4.59359173507833,1.72924251376584,2.86434922131249,0.648783041265337,0.226502772929362,1.20920869264473,0.741913059422043,0.270021879695057,14,0.156707766051396,10,0.0467295633222689,0.0496895455303161,4.09407412217911,57.3170377105076,345.488197898495,0.205168328126212,0.235192816004238,0.270021879695057,19287.2771210755,639.41928146811,179.272591627075,10.3333333333333,0.0588756405497597,0.0928987839113064,49,4.43929075269222,1.79714287364175,0.231473938580083,0.596870842430311,131.830713437409,7.88717959121871e-05,4.07098921765313e-05,3.72233847450242e-05,0.0001038103370106,5.35819880558585e-05,4.89930788359179e-05
"50","GBL","non-sheltered","SR","Landrace","GBL-WW-SR-6.tif",4.60648888649588,8,0.0811058487469938,0.00249448069951118,10,1.53268775856234,3.07380112793354,0.104278688574492,3.39249952206884,4.60648888649588,1.53268775856234,3.07380112793354,0.104278688574492,0.0339249952206884,1.21090501409789,0.698476675332302,0.0811058487469938,8,0.113615125497214,10,0.0512428338765583,0.0563566453064433,6.75980261409706,54.0784209127765,345.972861170824,0.205744366909486,0.222526609483278,0.0811058487469938,10138.2310933742,176.672217437276,28.4900813994474,8.83333333333333,0.0626694263130119,0.0755513352331297,50,4.42750682939834,1.59597654816094,0.0693332810005621,0.0943218033425565,20.7077009390317,7.80998133007345e-05,3.94121102231946e-05,3.63554090035932e-05,0.00010265025907607,5.18011907348249e-05,4.77836245096407e-05
"51","W2","sheltered","SR","Modern","W2-DS-SR-1.tif",4.62140410879533,6,0.0668751954138943,0.00196072319900735,8,0.935956847718198,3.68544726107714,0.0799490052274978,2.16931622036375,4.62140410879533,0.935956847718198,3.68544726107714,0.0799490052274978,0.0216931622036375,1.21286380763874,0.545824438505752,0.0668751954138943,6,0.119127483089099,8,0.0833799211416237,0.0499646906650666,7.11611168916481,42.6966701349888,346.532516468212,0.206410540875152,0.17626085552262,0.0668751954138943,11145.8659023157,213.536202244563,25.8006051248701,9,0.052021637493815,0.0294707033247465,51,4.39309808701901,1.04666222538104,0.0571679953486194,0.0760338851343122,18.7955847521621,5.66166874094493e-05,3.03604029478793e-05,2.90293230981222e-05,7.42937962692218e-05,3.98396602568587e-05,3.80929848560048e-05
"52","BS","sheltered","SR","Landrace","BS-DS-SR-4.tif",4.62980107549702,8,0.187702990757792,0.00266320295848004,8,1.37046515725433,3.25933591824268,0.0653539792013758,2.00513174587455,4.62980107549702,1.37046515725433,3.25933591824268,0.0653539792013758,0.0200513174587455,1.21396517799937,0.66047907478169,0.187702990757792,8,0.172840558932893,8,0.0691857629022102,0.0582313946457791,6.40566497696535,51.2453198157228,346.847193714106,0.206785583264392,0.211935866953291,0.187702990757792,23462.873844724,946.25088376486,151.612077269331,8.125,0.0498733406134783,0.0560689678901301,52,4.42043328458238,1.47019523378223,0.161415372140228,0.0576452723606212,112.23505103493,7.15209734363071e-05,3.72570250477295e-05,3.49702913195211e-05,9.37664165614008e-05,4.88452206760726e-05,4.5847235371592e-05
"53","BS","sheltered","CR3","Landrace","BS-DS-CR3-3.tif",4.74738603181215,17,0.276761208731857,0.00284328591955863,10,1.91503502766952,2.83235100414263,0.0688409167498198,2.43052208745075,4.74738603181215,1.91503502766952,2.83235100414263,0.0688409167498198,0.0243052208745075,1.22928430700821,0.780752573928166,0.276761208731857,17,0.143973713982817,10,0.0448531733080039,0.0601679654780741,3.54193599482847,60.2129119120841,351.22408771663,0.212037401512789,0.255347787587135,0.276761208731857,16280.071101874,455.571431199962,155.149634395574,10,0.0609497452868328,0.0156160880418537,53,4.54185765882132,1.94726074045024,0.237279613879621,0.0645066479641504,114.067427132987,9.34649176781576e-05,4.53044675598411e-05,4.11317455211127e-05,0.000121008651695548,5.86555113018863e-05,5.32531049193595e-05
"54","BS","non-sheltered","CR4","Landrace","BS-WW-CR4-2.tif",4.78132722102761,7,0.30702234656227,0.00106317444694564,NA,1.55449490450374,3.22683231652388,0.311193516299459,9.64393206011688,4.78132722102761,1.55449490450374,3.22683231652388,0.311193516299459,0.0964393206011688,1.23367083273163,0.703428103025367,0.30702234656227,7,0.236314860411899,8.27272727272727,0.0640952750194387,0.036792332744787,7.77822848022448,54.4475993615714,352.477380780467,0.213553351873108,0.232549346902154,0.30702234656227,43860.3352231814,3306.64658893157,463.163071797323,8.27272727272727,0.056343910714854,0.0835746175092429,54,4.88986337128055,1.62155350424637,0.260143851087905,0.311930804284645,333.851091817896,6.72616240155078e-05,3.63166577469709e-05,3.40257158694224e-05,8.67737135257808e-05,4.68518460812499e-05,4.38963192545297e-05
"55","BS","sheltered","CR4","Landrace","BS-DS-CR4-4.tif",4.80139959254189,12,0.214859848754881,0.00396125154789807,8,1.40405037521125,3.39734921733064,0.0147829448161579,0.43513174155741,4.80139959254189,1.40405037521125,3.39734921733064,0.0147829448161579,0.0043513174155741,1.23625764217048,0.668523084964013,0.214859848754881,12,0.150987873688179,8,0.070966819650808,0.0710184632150485,4.3204234345764,51.8450812149168,353.216469191565,0.214449864916195,0.222363413262162,0.214859848754881,17904.9873962401,551.051166924277,132.474643475089,8.14285714285714,0.0525560395837794,0.0979241578370994,55,4.53682359727097,1.4820881376997,0.183448689268278,0.0151705195234445,96.6833248065293,7.20857599369135e-05,3.76072446722162e-05,3.53588306071079e-05,9.28027025204299e-05,4.84153034244635e-05,4.5520710902867e-05
